Oid;SyncId;Code;Barcode;Reference;Label1;Label2;Label3;Type;VAT;URL;IsBatchManaged;IsPerishable;IsDirectDistributed;DefaultBatchStatus;Family;Category1;Category2;Category3;Category4;Category5;AccountingCode;SearchField;Image;Brand;Medecine;Remark;Note;PriceListScaleType;VWAP;VWAPphysical;VWAPinvoice;LPP;Quantity;QuantityMin;QuantityMin2;QuantityMax;QuantityMax2;TariffType;MaxFU;MinPP;MaxPP;MinSP;MaxSP;IsBOM;ManagedBySerialNumber;ManagedByQuota;Equivalence;Conditioning;DefaultPacking;PurchasePacking;SalesPacking;UnitPacking;IsOutOfService;UseNegativeStock;IsSalesOnState;IsUnderCommission;IsInterpretedCode;IsEditablePrice;IsUnitManaged;IsOutputControlled;IsPrintable;UnitValue;UnitWeight;IsRawMaterial;PhysicalQuantity;LogicalQuantity;DamagedQuantity;ArrivedQuantity;ReservedQuantity;DraftQuantity;Blocked;BlockedBy;BlockedDate;UnitOfMeasure;Locked;LockedBy;LockedDate;CreationDate;CreatedBy;LastModificationDate;ModifiedBy;OptimisticLockField;PromotionIn;ResultInPromotion;MedicineCode;IsExcluded;Coefficient1;Coefficient2;Usn;IsDecomposableOnly;IsComposableOnly;IsCamsspRefundable;ExpirationDays;DeadStockDays;Location;Width;Height;Length;Thickness;VisibleInVirtualMarket;BlockingReason;IsForLease;Surface;IsImmobilization;IsMostUsed;BlockedReservationQuantity;DefaultInterpretedCode;DefaultFormula;SHP;InvoiceQuantity;IsTactileSelling;PromotionDiscount;StartOfPromotion;EndOfPromotion;IsLoyalty;LoyaltyRatio;IsSemiFinished;StockAccount;ProductionAccount;ConsumptionAccount;ToSynchronize;Pattern;IsSparePart;MarginItem;PerRangeFrom;PerRangeTo;Equivalents;PackingCodes;IsSent;DimensionType
77;a3dadc0e-f4db-411b-be02-9762a461a706;P42070;;;PIED METAL DJURDJURA   M  70;;;0;3;;f;f;f;2;13;;1;;;;;;;;;;;;2200.00000000;0.00000000;0.00000000;0.00000000;0;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;62;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:37.077513;FAHIM;291;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
140;ccabe0d9-28b0-44c8-9033-8720e97c8f2e;DQC300;;;DISQUE A COUPER 300;;;0;1;;f;f;f;2;2;;1;;;;;;;;;;;;0.00000000;0.00000000;0.00000000;100.00000000;0;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;116;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:36.368913;FAHIM;291;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
800;7c7cef80-878a-4af0-8300-d7056f0298ca;VRLFM8;;;VIS RLF M8 X 100;;;0;3;;f;f;f;;2;;;;;;;VIS RLF M8 X 100;;;;;;;20.50000000;0.00000000;0.00000000;20.50000000;0;0;0;0;0;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;722;;;722;f;f;f;f;f;f;f;f;f;0;0;f;0;1600;0;0;0;0;0;;;;f;;;2026-09-06 10:09:21.787904;FAHIM;;;8;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;, ;"";f;0
426;078a93d6-6587-4ed8-979a-3a18be1820af;PLTMLM250150;;;PLATAUX MILAMINE 250 X 150 SONOMA ;;;0;3;;f;f;f;;15;;;;;;;;;;;;;;4500.00000000;0.00000000;0.00000000;4500.00000000;0;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;350;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:33.343836;FAHIM;291;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
741;7aab3ae9-3cd7-4a29-976d-e54e651672c1;CHAM200;;;CHAISE AMPHIE 200;;p_Lot is null;0;3;;f;f;t;;10;;;;;;;CHAISE AMPHIE 200;;;;;;;1300.00000000;0.00000000;0.00000000;0.00000000;0;0;0;0;0;0;;;;;;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;663;;;;f;f;t;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;2026-07-22 10:09:20.610326;MASSY;2026-07-27 15:48:06.813084;FAHIM;45;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;532;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;000272;"";f;0
651;80e5bafa-a30b-4c06-a1b0-ca29ec5c86d1;000522;;;RIVTEUSE SHARK BT 803;;p_Lot is null;0;1;;f;f;f;;5;5;;;;;;RIVTEUSE SHARK BT 803;;;;;;;3250.00000000;0.00000000;0.00000000;3250.00000000;0;0;0;0;0;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;573;;;573;f;f;f;f;f;f;f;f;f;0;0;f;0;2;0;0;0;0;0;;;;f;;;2026-05-04 09:06:08.835947;FAHIM;;;105;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;, ;"";f;0
211;f1372793-50c6-40e8-a0f2-0ecdbcd8d5ce;FRP505;;;FER PLAT 50 X 5;;;0;1;;f;f;f;1;2;;1;;;;;;;;;;;;1400.00000000;0.00000000;0.00000000;100.00000000;5.6;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;180;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;3;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:35.520517;FAHIM;301;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
46;2a16a4be-e7f3-4cea-94e8-49f22330e8fc;CJPS0168;;180 S;CACHES JUPE P/PLAT S 180;;;0;3;;f;f;f;2;11;;1;;;;;CACHES JUPE P/PLAT S 180;;;;;;;859.06520000;0.00000000;0.00000000;791.62000000;0;0;0;60;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;42;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;8;0;0;0;0;0;;;Unité;f;;;;;2026-02-22 15:01:49.244435;FAHIM;326;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;46;0.00000000;-8;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;46;"";f;0
83;2af660d4-eab3-475d-a911-357c157c690d;SUPTBM0003;;;SUPORT TABLE A MANGER;;;0;3;;f;f;f;2;13;;1;;;;;;;;;;;;1.00000000;0.00000000;0.00000000;0.00000000;0;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;66;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:37.027654;FAHIM;291;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
687;fe87a217-031e-4e80-b7df-d9e14f17d8f8;STN ATS 50 X 50 M100/115;;;STATION ATLAS 50 X 50 M100 X 115;;;0;3;;f;f;f;;13;;;;;;;STATION ATLAS 50 X 50 M100 X 115;;;;;;;2985.71890000;0.00000000;0.00000000;0.00000000;0;0;0;0;0;0;;;;;;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;609;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;2026-06-09 14:14:18.436407;MASSY;2026-06-09 14:15:44.469759;MASSY;81;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;000218;"";f;0
282;3e0d3f61-176e-481e-92cf-ddeca8be43f5;PG42000;;; PIED METAL GAMER   ;;;0;3;;f;f;f;2;13;;1;;;;;;;;;;;;1506.68310000;0.00000000;0.00000000;0.00000000;0;0;0;20;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;230;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;56;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:34.908987;FAHIM;398;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
56;0d645368-183b-4d0a-8eb3-40f249840d22;P35000;;;PIED METAL MAXI M60;;;0;3;;f;f;f;2;13;;1;;;;;PIED METAL MAXI M60;;;;;;;1845.93260000;0.00000000;0.00000000;1483.19327731;14;100;150;300;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;48;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;117;0;0;23;0;0;;;Unité;f;;;;;2026-03-02 23:02:14.202523;FAHIM;515;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;56;0.00000000;-466;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;56;"";f;0
153;bb64504e-8364-48cd-890b-c62e1864c51d;MCHM10;;;MECHE M10;;;0;1;;f;f;f;2;2;;1;;;;;;;;;;;;636.78000000;0.00000000;0.00000000;603.75000000;30;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;129;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;30;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:36.186907;FAHIM;373;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
631;f09cdeda-5915-4c47-be3c-d87c48fcb9cf;000502;;;BUREAU DIRECTION 160 AVEC RETOUR ET CAISSON MOBILE ;;;0;3;;f;f;f;;10;11;;;;;;BUREAU DIRECTION 160 AVEC RETOUR ET CAISSON MOBILE ;;;;;;;0.00000000;0.00000000;0.00000000;0.00000000;0;0;0;0;0;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;553;;;553;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;;f;;;2026-04-07 11:50:13.20615;FAHIM;2026-04-07 11:52:05.751876;FAHIM;126;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;-1;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;000162;"";f;0
73;4337bbb7-c681-4eb8-84fd-0a51ae249f9a;P381680;;;PIED METAL TRAPEZ     M 70 160/180 ;;;0;3;;f;f;f;2;13;;1;;;;;;;;;;;;3591.38510000;0.00000000;0.00000000;0.00000000;26;0;0;40;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;58;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:37.126224;FAHIM;298;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;-30;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
40;5a4f0d42-9d49-4517-8388-b2be4204268e;CJPS0148;;160S;CACHES JUPE P/PLAT S 160;;;0;3;;f;f;f;2;11;;1;;;;;CACHES JUPE P/PLAT S 160;;;;;;;669.10270000;0.00000000;0.00000000;2100.00000000;10;0;0;250;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;36;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;111;0;0;0;0;0;;;Unité;f;;;;;2026-02-22 15:00:35.175498;FAHIM;331;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;40;0.00000000;-56;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;40;"";f;0
182;560342db-3c9d-48fb-9c56-397f1bd1840a;FRD0616;;;FER ROND D16;;;0;1;;f;f;f;1;2;;1;;;;;;;;;;;;1500.00000000;0.00000000;0.00000000;100.00000000;6;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;151;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:35.909981;FAHIM;293;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
250;c6fbeaa8-d60a-4e47-b559-df50dc9a74b5;P34100;;; PIED METAL ECO BASE  M 60  SOUDEE;;;0;3;;f;f;f;2;13;;1;;;;;;;;;;;;1725.66000000;0.00000000;0.00000000;0.00000000;0;0;0;300;0;0;0;0.00000000;0.00000000;4199.00000000;4800.00000000;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;205;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:35.222379;FAHIM;291;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
355;3cfd7341-9a32-469e-8638-91f4e8dd1f5f;PRC0450;;;PERCEUSE 1050 W CROWN ;;;0;3;;f;f;f;2;5;;;;;;;;;;;;;;3975.00000000;0.00000000;0.00000000;7500.00000000;1;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;291;;;;f;f;f;f;f;f;f;f;f;0;0;t;0;2;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:34.11318;FAHIM;300;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
590;40218697-2d5d-4f25-94aa-0eba0b4ddb28;000468;;;PLATAEUX POUR TABLE BASSE 60 X 60;;p_Lot is null;0;1;;f;f;t;;15;;;;;;;PLATAEUX POUR TABLE BASSE 60 X 60;;;;;;;900.00000000;0.00000000;0.00000000;900.00000000;0;0;0;0;0;0;;;;;;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;512;;;512;f;f;t;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;;f;;;2026-02-15 17:31:25.896113;MASSY;;;202;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;, ;"";f;0
729;4cbfe41c-b37a-4c26-87a3-768057c52529;PCTAM115;;;PIED CENTRALE POUR TABLE ATLAS 60*40 M 115;;;0;1;;f;f;f;;10;;;;;;;PIED CENTRALE POUR TABLE ATLAS 60*40 M 115;;;;;;;0.00000000;0.00000000;0.00000000;0.00000000;0;0;0;0;0;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;651;;;651;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;;f;;;2026-07-15 15:03:19.000669;FAHIM;;;46;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;, ;"";f;0
123;bbe66824-8428-4541-b38c-848636142cd9;ECRS8;;;ECROU A SERTIR M8;;;0;1;;f;f;f;2;2;;1;;;;;;;;;;;;0.00000000;0.00000000;0.00000000;8.50000000;16000;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;99;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:36.58488;FAHIM;295;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
261;57eda3df-2756-4561-94b2-3ab9126537e5;TL061125;;;TOLE 06 1000 X 1250;;;0;3;;f;f;f;2;2;8;;;;;;;;;;;;;925.00000000;0.00000000;0.00000000;925.00000000;0;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;214;;;;f;f;f;f;f;f;f;f;f;0;0;t;0;95;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:35.108237;FAHIM;300;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
348;177eff7d-9aac-455c-b896-2666d0dc46c3;6030535B;;;PIECE 535 BASSE;;;0;3;;f;f;f;2;2;;;;;;;;;;;;;;0.00000000;0.00000000;0.00000000;0.00000000;0;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;284;;;;f;f;f;f;f;f;f;f;f;0;0;t;0;0;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:34.198355;FAHIM;291;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
575;62246eba-a8b6-4b5f-8844-bbbdc01726a0;000456;;;GANT BLEU;;p_Lot is null;0;1;;f;f;f;;5;5;;;;;;GANT BLEU;;;;;;;167.31350000;0.00000000;0.00000000;650.00000000;0;0;0;0;0;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;497;;;497;f;f;f;f;f;f;f;f;f;0;0;f;0;64;0;0;0;0;0;;;;f;;;2026-02-10 15:48:34.634477;FAHIM;;;193;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;, ;"";f;0
468;e24aa66b-ace0-4f56-af81-0cd36bbefbcf;P35H4030;;;PIED METAL MAXI H 4030 ;;;0;3;;f;f;f;2;13;;1;;;;;PIED METAL MAXI H 4030 ;;;;;;;1323.81450000;0.00000000;0.00000000;0.00000000;0;0;0;300;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;391;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;4;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:32.767796;FAHIM;313;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;468;0.00000000;-25;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;468;"";f;0
730;fa3ce291-b5f5-4a9f-93a4-0138312d81e9;000594;;;CHARGEMENT CARTE A PUCE NAFTALCARD;;;0;1;;f;f;f;;16;;;;;;;CHARGEMENT CARTE A PUCE NAFTALCARD;;;;;;;0.00000000;0.00000000;0.00000000;0.00000000;0;0;0;0;0;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;652;;;652;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;;f;;;2026-07-16 09:37:51.11181;FAHIM;;;46;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;, ;"";f;0
333;6a476705-b511-4d13-b378-aaa5e5a38dcc;EM6031;;;SABOUT 60 X 30;;;0;1;;f;f;f;2;2;2;;;;;;SABOUT 60 X 30;;;;;;;35.85580000;0.00000000;0.00000000;0.00000000;316;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;269;;;;f;f;f;f;f;f;f;f;f;0;0;t;0;0;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:34.393214;FAHIM;387;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;333;"";f;0
189;4b472a29-59d0-44cf-a8d0-ffe4a8d6d480;FRP203;;;FER PLAT 20 X 3;;;0;1;;f;f;f;1;2;;1;;;;;;;;;;;;400.00000000;0.00000000;0.00000000;100.00000000;19;0;0;0;0;0;0;0.00000000;0.00000000;0.00000000;0.00000000;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;158;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;13;0;0;0;0;0;;;Unité;f;;;;;2026-02-07 10:07:35.819974;FAHIM;301;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;;;f;0
712;52ed07e3-0e93-4e60-a7e3-2b3b92b7b5a9;000580;;;BUREAU 120 3 TIROIRES FIXEE BAROCK;;p_Lot is null;0;3;;f;f;f;;10;;;;;;;BUREAU 120 3 TIROIRES FIXEE BAROCK;;;;;;;9500.00000000;0.00000000;0.00000000;9500.00000000;0;0;0;0;0;0;;;;;;f;f;f;00000000-0000-0000-0000-000000000000;0.00000000;634;;;634;f;f;f;f;f;f;f;f;f;0;0;f;0;3;0;0;0;0;0;;;;f;;;2026-07-06 14:21:30.043294;FAHIM;;;58;;;;f;0.00000000;0.00000000;0;f;f;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;, ;"";f;0
569;c6e758bf-bd9d-4b32-90f9-1d78348bd794;000450;;;PLATEAU POUR BUREAU 140 X 70 MDF ;;p_Lot is null;0;1;;f;f;f;;10;;;;;;;PLATEAU POUR BUREAU 140 X 70 MDF ;;;;;;;4537.81510000;0.00000000;0.00000000;4537.81512605;0;0;0;0;0;0;;;;;;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;491;;;491;f;f;f;f;f;f;f;f;f;0;0;f;0;0;0;0;0;0;0;;;;f;;;2026-02-07 13:13:29.855704;MASSY;2026-02-07 13:15:29.585622;MASSY;185;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;000100;"";f;0
507;718d5784-9619-49f7-b5de-4de31b7af7d2;P37110;;;PIED METAL STATION MAXI 2 M 110;;;0;1;;f;f;f;;13;;1;;;;;PIED METAL STATION MAXI 2 M 110;;;;;;;3037.43130000;0.00000000;0.00000000;0.00000000;0;0;0;15;0;0;;;;;;t;f;f;00000000-0000-0000-0000-000000000000;0.00000000;429;;;;f;f;f;f;f;f;f;f;f;0;0;f;0;1;0;0;0;0;0;;;Unité;f;;;2025-11-20 14:41:23.428113;admin;2026-02-07 10:07:32.374472;FAHIM;267;;;;f;0.00000000;0.00000000;0;f;t;f;0;0;1;0.0000;0.0000;0.0000;0.0000;f;;f;0.0000;f;f;0;;475;0.00000000;0;f;0.000000000000000;;;f;0.00000000;f;;;;f;;f;0.00000000;;;000038;"";f;0
